[2025-12-11 16:03:11] debug: 	z2m: Removing old log directory '/app/data/log/2025-12-08.14-37-54'
[2025-12-11 16:05:20] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=228, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":36,"commandIdentifier":1},"payload":[{"attrId":7,"status":0,"dataType":48,"attrData":0}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:20] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"powerSource":0}' from endpoint 1 with groupID 0
[2025-12-11 16:05:20] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:20] debug: 	zh:controller:device: Interview - got 'powerSource' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:20] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["zclVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:20] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":37,"commandIdentifier":0}]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=90 Len=26]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=1](ackRx=2)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=2)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=89 Len=22]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":32} messageTag=37
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=90 Len=7]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=33 messageTag=38 status=OK]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=90 Len=33]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":320,"groupId":0,"sequence":220} packetInfo:{"senderShortId":54041,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":232,"lastHopRssi":-42,"lastHopTimestamp":0} messageContents=1825010000002008
[2025-12-11 16:05:20] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=232, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":37,"commandIdentifier":1},"payload":[{"attrId":0,"status":0,"dataType":32,"attrData":8}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:20] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"zclVersion":8}' from endpoint 1 with groupID 0
[2025-12-11 16:05:20] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:20] debug: 	zh:controller:device: Interview - got 'zclVersion' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:20] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["appVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:20] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":38,"commandIdentifier":0}]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=91 Len=26]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=4](ackRx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=3)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=90 Len=22]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":33} messageTag=38
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=91 Len=7]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=34 messageTag=39 status=OK]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=91 Len=33]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":320,"groupId":0,"sequence":221} packetInfo:{"senderShortId":54041,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":220,"lastHopRssi":-45,"lastHopTimestamp":0} messageContents=1826010100002000
[2025-12-11 16:05:20] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=220, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":38,"commandIdentifier":1},"payload":[{"attrId":1,"status":0,"dataType":32,"attrData":0}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:20] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"appVersion":0}' from endpoint 1 with groupID 0
[2025-12-11 16:05:20] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:20] debug: 	zh:controller:device: Interview - got 'appVersion' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:20] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["stackVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:20] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":39,"commandIdentifier":0}]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=92 Len=26]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=7](ackRx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=4)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=91 Len=22]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":34} messageTag=39
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=92 Len=7]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=35 messageTag=40 status=OK]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=92 Len=33]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":320,"groupId":0,"sequence":223} packetInfo:{"senderShortId":54041,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":236,"lastHopRssi":-41,"lastHopTimestamp":0} messageContents=1827010200002000
[2025-12-11 16:05:20] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=236, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":39,"commandIdentifier":1},"payload":[{"attrId":2,"status":0,"dataType":32,"attrData":0}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:20] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"stackVersion":0}' from endpoint 1 with groupID 0
[2025-12-11 16:05:20] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:20] debug: 	zh:controller:device: Interview - got 'stackVersion' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:20] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["hwVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:20] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":40,"commandIdentifier":0}]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=93 Len=26]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=2](ackRx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=6)
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=5)
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=92 Len=22]
[2025-12-11 16:05:20] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":35} messageTag=40
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=93 Len=7]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=37 messageTag=41 status=OK]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=155:"ZIGBEE_KEY_ESTABLISHMENT_HANDLER" Seq=93 Len=14]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ezspZigbeeKeyEstablishmentHandler: partner=0xd44867fffe2a920a status=TC_RESPONDED_TO_KEY_REQUEST
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=93 Len=33]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":320,"groupId":0,"sequence":225} packetInfo:{"senderShortId":54041,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":180,"lastHopRssi":-55,"lastHopTimestamp":0} messageContents=1828010300002000
[2025-12-11 16:05:21] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=180, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":40,"commandIdentifier":1},"payload":[{"attrId":3,"status":0,"dataType":32,"attrData":0}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:21] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"hwVersion":0}' from endpoint 1 with groupID 0
[2025-12-11 16:05:21] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:21] debug: 	zh:controller:device: Interview - got 'hwVersion' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:21] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["dateCode"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:21] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":41,"commandIdentifier":0}]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=94 Len=26]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=6](ackRx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=6)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=93 Len=22]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":37} messageTag=41
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=94 Len=7]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=39 messageTag=42 status=OK]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=155:"ZIGBEE_KEY_ESTABLISHMENT_HANDLER" Seq=94 Len=14]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ezspZigbeeKeyEstablishmentHandler: partner=0xd44867fffe2a920a status=TC_REQUESTER_VERIFY_KEY_SUCCESS
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=94 Len=41]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":320,"groupId":0,"sequence":227} packetInfo:{"senderShortId":54041,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":188,"lastHopRssi":-53,"lastHopTimestamp":0} messageContents=18290106000042083230323331303138
[2025-12-11 16:05:21] debug: 	zh:controller: Received payload: clusterID=0, address=54041, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=188, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":41,"commandIdentifier":1},"payload":[{"attrId":6,"status":0,"dataType":66,"attrData":"20231018"}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:21] debug: 	z2m: Received Zigbee message from '0xd44867fffe2a920a', type 'readResponse', cluster 'genBasic', data '{"dateCode":"20231018"}' from endpoint 1 with groupID 0
[2025-12-11 16:05:21] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:21] debug: 	zh:controller:device: Interview - got 'dateCode' for device '0xd44867fffe2a920a'
[2025-12-11 16:05:21] debug: 	zh:controller:endpoint: ZCL command 0xd44867fffe2a920a/1 genBasic.read(["swBuildId"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:21] debug: 	zh:ember: ~~~> [ZCL to=0xd44867fffe2a920a:54041 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":42,"commandIdentifier":0}]
[2025-12-11 16:05:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=95 Len=26]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=2](ackRx=7)
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=0)
